ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
5.379595345156436,-73.6327215508879,0.2531784269990254,0.0691907304351307,-1.0160048660107004,0.40552548,0.34137392,,19.549088,20.124851,18.932085,1.1927662
5.657456166022521,-73.65666406311651,0.2102811499780008,0.6771917910481765,-1.2453466974111111,0.2718844,0.2384385,,19.363768,19.784672,18.781353,1.0033188
6.462265883608692,-73.78877128787838,0.2517546375106755,0.0913481010212696,-1.0829602017171722,0.27196592,0.26664028,,19.485603,20.054615,18.969053,1.0855618
6.778037734815019,-73.70162090233411,0.205966370485223,0.5407531776389893,-1.875488688036565,0.42206675,0.3618943,,19.850983,19.835289,19.787268,0.048021317
6.87097145678947,-73.69597179225808,0.2116804277225903,0.6099289821526757,-1.6025147598766591,0.7495839,0.7586132,,20.399105,20.505796,20.469341,0.036455154
6.204838874394999,-73.74693428111226,0.2150537113936499,0.3506658432152684,-1.5445643093646853,0.19787847,0.18171181,,18.86509,19.41652,18.188017,1.2285023
6.273615457628664,-73.70363431714127,0.2537174750750085,-0.4573411100724385,-1.4917095580207878,0.32139534,0.29637167,,19.35193,19.04077,18.354239,0.68653107
6.739034615020131,-73.57944317722617,0.242864458560206,0.2857619224207068,-1.213744750036976,0.34825483,0.2989742,,19.449574,19.453161,19.49793,-0.044769287
6.901027044501892,-73.56452745846691,0.2523227252748902,-0.5684993910724755,-1.2301757843009269,0.28753307,0.27987176,,19.397188,19.79641,18.823376,0.9730339
6.840594097849909,-73.5647498297484,0.2438309964984771,0.6578122564369094,-1.7856226568279323,0.21548171,0.20544457,,18.991669,19.00652,19.188574,-0.18205452
6.20923121369608,-73.57093672351836,0.2233940423539865,1.975401903065232,-2.052951132771844,0.76914537,0.5011866,,20.187279,20.613224,19.80759,0.80563354
6.573220608460756,-73.52220805976339,0.2316548887852732,0.0981577201162579,-1.2698822534622318,0.32625923,0.24084409,,19.161228,19.555872,18.549978,1.0058937
6.785416171222269,-73.424639344944,0.218760744835708,0.4610314958723215,-1.1608462889990738,0.10833832,0.092024595,,17.619991,17.904213,17.171026,0.7331867
6.80003515231515,-73.37518232348472,0.2449344235541233,0.9165103216433677,-1.420221009964613,0.5977295,0.49334148,,20.15159,20.4368,20.22375,0.21305084
6.995500274966316,-73.3243043309724,0.2372567639624287,0.5073291961616202,-1.2168469692295338,0.15318882,0.13280897,,18.347527,18.855335,17.720337,1.1349983
5.225757122076237,-73.5803850476327,0.2447723701601997,0.087954549434603,-1.1244032799327135,0.32440183,0.2456443,,19.121542,19.550755,18.60066,0.9500942
5.550594027962476,-73.5464191268488,0.2290942456090829,0.7738923610129506,-1.1914765413495756,0.5963536,0.4500049,,19.913488,20.161213,19.378468,0.78274536
5.827274488967335,-73.42608828006885,0.2494164511906875,0.3945178134859553,-1.398836136759434,0.18040432,0.1562577,,18.622902,18.988739,17.872522,1.1162167
5.815294699051657,-73.35323199575528,0.2020325238675886,1.6607010674508558,-1.6109646844305965,0.34108934,0.2294025,,19.245913,19.772104,18.61996,1.1521435
5.099175753748411,-73.44676305361506,0.2234231963981919,9.05593511675529,-2.1642233365336443,0.32615572,0.27308592,,19.321747,19.897131,18.559235,1.3378963
5.147274558249267,-73.39432931536766,0.2412682055162787,-0.4336140354400384,-1.454602514571907,0.69292593,0.6406195,,20.242743,20.80971,19.632502,1.177208
5.722341322881845,-73.34856124416265,0.2213440547586161,0.2755768918332176,-0.7306368368682074,0.2593247,0.24340479,,19.194601,19.606546,18.621935,0.9846115
