ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_bp_rp_excess_factor,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise
5.782427353254935,-72.78189823207632,0.26151713370431295,0.6885750069839094,-1.7049848668134502,0.36257264,0.3875684,,19.865843,20.544498,19.369186,1.175312,1.0532379,15.695347,25.380735,0.0
6.946393993139182,-72.6944925964498,0.21398290684303045,5.306699266063902,-2.300058932079445,0.060905613,0.05930624,,16.942745,17.336811,16.383425,0.9533863,1.2090765,168.10391,297.46805,0.0
6.884957798705372,-72.57681165656804,0.25722253239377907,1.14851272022701,-1.232879403627724,0.51265264,0.45050907,,20.046856,20.517868,19.460732,1.0571365,1.1921706,16.658876,19.714539,1.1325217
5.181300563164858,-72.81080443782766,0.23267704384193338,-0.9648083660819445,-5.752283036047028,0.57618666,0.6972316,,20.38828,21.098059,19.625107,1.4729519,1.2273102,12.33432,14.883585,0.0
5.416776298232167,-72.75301019582285,0.24300605174015916,-0.12194420684049224,-0.3280671324811574,1.1042094,0.9619641,,20.702223,21.37307,20.417988,0.95508194,0.9378557,7.6478744,9.988884,1.5200858
5.255769329665038,-72.64901834437276,0.21378309032982196,0.41882112437037333,-1.5041952297046608,0.2916472,0.27407598,,19.384724,19.807472,18.801558,1.0059147,1.2115691,25.459368,30.377867,0.0
5.393026388276475,-72.50517377831643,0.22821743145148318,1.174363612419339,-1.572216424810251,0.5044323,0.3420153,,19.694008,20.255156,19.145226,1.10993,1.1303141,19.939253,19.518812,0.0
5.599105458122253,-72.45003364888986,0.24740095889264765,0.3532724661212105,-3.684551802639348,1.0139059,0.7200504,,20.445679,20.691193,19.805628,0.8855648,1.3374313,10.44627,10.525282,2.188369
5.827671149251862,-72.6379277476793,0.22533695707963153,-2.0686418580497867,-13.765185601256926,0.07267026,0.076376244,,17.214417,17.472628,16.795635,0.6769924,1.1907722,98.075424,122.81995,0.25066227
6.027613742656193,-72.55777443406882,0.25237422607467686,-0.21745038559682442,-0.29350889998142676,0.48625514,0.43948525,,20.006723,20.482628,19.363562,1.1190662,1.2290123,17.3998,17.527405,0.0
5.754392766984629,-72.55911488825237,0.21331452305163684,5.377266115013925,-2.7794205850760556,0.019785807,0.01813899,-10.686978,14.230011,14.729017,13.57387,1.1551476,1.2283169,1005.48236,1391.4863,0.0
6.19458269860599,-72.50493550518618,0.2318885489665311,4.538816074371847,-3.1063064069483177,0.30375937,0.21870214,,19.03674,19.49154,18.539078,0.95246315,1.1427311,31.896748,40.848667,0.0
6.762317421044481,-72.50430365020217,0.24162206533145913,5.214759217723432,-2.5478644177913234,0.114704646,0.11290415,,17.776901,18.110193,17.335382,0.7748108,1.1656721,135.93436,108.39665,0.0
6.891379994101248,-72.50523750572543,0.2238275896406659,-0.12209634297006519,-1.1537773858514142,0.43983537,0.4165836,,19.88683,20.339394,19.357443,0.98195076,1.1634523,15.2124195,24.174711,0.7285651
6.936531261433213,-72.38588629077736,0.23499292553842463,5.4719952647556385,-2.273320696621519,0.111997165,0.09017167,,17.518456,17.829569,17.023178,0.80639076,1.2087704,145.74066,201.70897,0.0
6.75969920374158,-72.37319665684485,0.2453792385929412,5.342186236802463,-1.986045895119786,0.16344838,0.14991106,,18.42395,18.727623,17.874144,0.8534794,1.2467266,58.0513,84.509155,0.0
6.943490822430368,-72.33421289675582,0.2400687417814243,5.111653614195798,-2.4347465568305173,0.5474708,0.46902966,,19.916723,20.467672,19.378283,1.0893898,1.1277809,17.565666,30.60433,1.5665576
6.103869920425315,-72.48268323782928,0.23726975111558668,5.474389221695873,-2.5267603451833356,0.3348364,0.24600379,,19.199762,19.618858,18.632973,0.9858856,1.2024404,35.636257,47.654243,0.0
5.857735809754065,-72.4460252940851,0.22136980922590918,5.090122277202371,-2.4017177735960393,0.21660802,0.17857984,,18.63516,19.027687,18.138023,0.8896637,1.170571,49.573254,64.032455,0.49307197
6.305006850339919,-72.41997939106282,0.21799514322196395,5.834201935614103,-2.4183747674537437,0.17846708,0.13389423,,18.418056,18.782608,17.957607,0.82500076,1.1616474,61.25818,72.78888,0.0
6.468572862455397,-72.3949227932663,0.20985565720647062,0.7463443519411761,-2.0710477892095374,0.16088569,0.14539719,,18.428543,18.998257,17.738243,1.2600136,1.2240596,43.19557,108.95425,0.0
6.226239980711036,-72.40795284903024,0.2175825504323623,9.877795896731739,8.97498765938313,1.0962937,0.92716867,,20.600758,21.19923,19.717808,1.4814224,1.3671815,7.5404897,12.529866,0.0
6.387062129108893,-72.36763785811036,0.24003988068680238,5.559711751088095,-2.151974395401939,0.10319572,0.096096866,,17.678705,17.957243,17.199884,0.75735855,1.2153621,63.660477,83.159096,0.0
6.407361523354373,-72.3328186493311,0.2500426447246383,5.26303554146645,-2.181749582283648,0.12086789,0.10858165,,18.083168,18.432455,17.646217,0.7862377,1.1552151,95.74803,106.50128,0.0
5.7391521996514525,-72.45401807933614,0.24296495341309612,6.02946521970298,-2.2708951841711347,0.5374666,0.39022395,,19.912579,20.342672,19.237915,1.1047573,1.2715842,23.6525,22.430677,0.0
5.7988171836233535,-72.43491938349949,0.20654182380387034,5.646815648679028,-2.581919440697665,0.19284073,0.15314147,,18.493912,18.86299,17.973595,0.88939476,1.1959587,60.37049,69.829025,0.4026029
5.846638589014969,-72.39316656596438,0.2526026180126896,5.350731412903442,-2.52441708777069,0.27371973,0.21657512,,18.90592,19.278923,18.346455,0.9324684,1.219053,33.382526,52.28293,0.0
6.035166998584043,-72.39415597933936,0.2348225357246289,5.090157009350744,-2.6200084744044294,0.567892,0.498364,,20.051043,20.654842,19.396387,1.2584553,1.1851239,14.043929,33.1064,0.0
6.064462334236959,-72.34943707894503,0.2271599725628601,5.742282932844787,-2.6729923738565025,0.10142807,0.09457925,,17.708466,18.023748,17.25777,0.76597786,1.1799597,125.51517,155.36668,0.26620358
5.7570886500390905,-72.39283884450047,0.22793700700826336,4.992679784057543,-2.7200553274531374,0.15340872,0.1205556,,18.15642,18.491947,17.670574,0.821373,1.1909174,102.58075,117.08252,0.17462087
5.8828487921455,-72.36391836772515,0.22843663377876808,5.268308709439944,-2.579155701860027,0.058307774,0.04617879,,16.431845,16.821987,15.7878685,1.0341187,1.2680371,91.85519,177.01912,0.0
5.9350458530199095,-72.34812526368495,0.25548363792277207,5.268318629756928,-2.964495458940775,0.13514617,0.13152885,,18.0908,18.43132,17.616566,0.8147545,1.1814673,49.965446,96.11286,0.36068442
5.960083996865929,-72.34242820355898,0.20323732298699504,5.852058788702162,-2.3490936341017363,0.08264176,0.08007742,,17.354954,17.652824,16.892456,0.76036835,1.1956983,211.56946,212.34976,0.0
6.044413932975901,-72.32229905019328,0.24518985540752639,5.889231344011541,-2.3223058896938458,0.12169076,0.11308189,,18.032377,18.370487,17.564629,0.8058586,1.1787673,98.05966,118.78586,0.0
6.299040866120768,-72.34208596425437,0.23780232310389038,5.756729355398386,-2.2594177373701827,0.25441435,0.2433084,,19.18696,19.626879,18.616495,1.0103836,1.1954831,38.351665,60.119053,0.0
6.197959302583808,-72.34267973138145,0.20701017961366203,5.495192026117846,-2.2095209810867686,0.06760563,0.06647764,,17.033882,17.369648,16.532486,0.837162,1.2002989,175.6044,200.49207,0.0
6.2026346056718635,-72.32566892565286,0.2206786553514674,5.18981142346025,-2.311465108942668,0.07702734,0.07066975,,17.217506,17.534592,16.751026,0.7835655,1.1883968,214.02914,203.29977,0.0
6.398879131872333,-72.31355105788963,0.2354617263150446,5.220002492603859,-2.9108135531032646,0.099786706,0.089711346,,17.75533,18.089756,17.299654,0.790102,1.1734098,73.516884,122.44806,0.0
6.512644553988421,-72.29286095013745,0.21004096705396502,5.481828471678436,-2.7186057465110633,0.27303028,0.26954976,,19.326004,19.946098,18.816736,1.1293621,1.0825176,10.764576,20.337883,0.7081226
6.331845110787619,-72.29777265715138,0.22587308451402965,5.3356809390561555,-2.9121016042761347,0.058350857,0.056498453,,16.842453,17.243223,16.278074,0.9651489,1.2092601,220.82323,308.24722,0.0
6.3161517320059275,-72.29534707935954,0.23466066558692222,5.4124388535870285,-2.431225955119265,0.09479387,0.092956156,,17.728567,18.032337,17.250462,0.7818756,1.2020423,108.66,119.74354,0.039278932
6.484061368648013,-72.26387111944138,0.2298600352759288,5.342434682576721,-2.1276173458483694,0.08440024,0.08394616,,17.489052,17.740755,16.963322,0.7774334,1.2582893,67.708336,96.48153,0.20048907
6.066355762460605,-72.30549184919127,0.24180081292864303,4.41465343457421,-3.295739757706021,0.6221819,0.57978535,,20.262236,20.77976,19.773394,1.0063667,1.1105682,6.8753376,7.5828056,1.5259404
6.22234922749419,-72.28408730924181,0.212520600794622,5.2949643348938205,-2.6800795736793033,0.09619219,0.090994544,,17.633045,17.950115,17.122807,0.82730865,1.2150067,155.70299,190.71223,0.24351874
6.273927103170914,-72.25911485547809,0.22680805225287037,0.5180825463209693,-0.7035692212125999,0.2769128,0.28871408,,19.32717,19.861563,18.735107,1.1264553,1.1694825,30.265491,36.395298,0.0
6.92262162971303,-72.3034421942131,0.23032919267625243,5.400053643128277,-2.1917662470001784,0.079242505,0.0702655,,17.097158,17.42413,16.610592,0.8135376,1.1955671,163.95546,223.04416,0.11690785
6.67799626477311,-72.26872427203297,0.25672867877463135,5.671638794385405,-2.3638394725633143,0.16943567,0.2038806,,18.557041,18.950325,18.06622,0.8841057,1.1663597,61.67021,67.4867,0.0
6.720594094999031,-72.26630019796686,0.21856608939303124,5.056575219005728,-2.608166717381473,0.25663972,0.2631671,,19.172178,19.644863,18.614399,1.0304642,1.1728368,38.146496,59.785587,0.0
6.585455827157782,-72.2489328515583,0.2597746694224217,5.996003905649201,-2.6636555217445745,0.13640726,0.14067663,,18.214512,18.524612,17.72001,0.80460167,1.2088034,78.204025,83.2296,0.0
6.691488470573869,-72.23146955437872,0.25550071780095235,5.986954975236065,-2.5174436081087093,0.16970578,0.16606574,,18.460152,18.77327,17.913458,0.8598118,1.239978,65.208115,75.378654,0.0
6.888982340201514,-72.19693918931432,0.24260505311753397,5.35024338053003,-2.766146272264185,0.40957156,0.4349966,,19.853567,20.490631,19.336647,1.1539841,1.080925,18.667057,32.571083,1.0925132
6.921381666680311,-72.17509003456647,0.2286709312011207,5.14696875259454,-2.930694882149222,0.062926434,0.06725623,,17.01281,17.384956,16.489388,0.89556885,1.1964474,191.70462,253.50943,0.0
6.5340667124688565,-72.22588667512558,0.21138811747726802,5.63859868996202,-3.0768463379834703,0.24963465,0.24433264,,19.123508,19.614334,18.589447,1.0248871,1.1498594,36.90448,46.76588,0.0
6.643182228934215,-72.17235752901661,0.21275594805553608,5.235030317805279,-2.1382318176218944,0.27779812,0.29330903,,19.257769,19.637083,18.58451,1.0525723,1.2939351,33.52963,38.669662,0.0
6.636145474846722,-72.18168973765346,0.23158786644385082,4.617078449314146,-0.4847613920480872,0.80265504,0.96433645,,20.235676,20.387247,19.475801,0.9114456,1.4782693,4.5500436,22.454819,0.0
6.766036732547571,-72.16975164594348,0.2521619973741612,4.875141762342519,-1.8230957363686167,0.24452478,0.25436246,,19.239729,19.74081,18.70507,1.0357399,1.1458994,34.86565,49.271313,0.0
6.838184265577295,-72.16716317191045,0.24361418430440024,5.539564953362309,-2.0985180121773523,0.16251801,0.177305,,18.69667,19.075499,18.188623,0.88687515,1.1837033,35.68845,55.86715,0.0
6.71760320102879,-72.16931662992805,0.21784909608458494,5.526873921517895,-2.1368293564261562,0.06257782,0.06567175,,17.051355,17.338316,16.462399,0.87591743,1.2808757,141.19742,149.14168,0.0
6.9615746255133155,-72.16422528911731,0.24140105147424684,5.9295037829010475,-3.051651780963758,0.6450076,0.7010772,,20.247673,20.846285,19.488556,1.357729,1.264805,11.073046,18.233786,0.0
5.615748250359015,-72.37070912394074,0.217620747370123,5.507360753884207,-2.2336285428870557,0.09294117,0.07604707,,17.485048,17.798351,17.015789,0.78256226,1.1919442,174.75905,180.48979,0.0
5.375187153434801,-72.35513666029377,0.25293364181527345,4.6315251735725615,-2.325509487578,0.041885704,0.033287067,,15.885762,16.341663,15.272698,1.068965,1.2169008,422.6782,574.60376,0.0
5.350336766677014,-72.3516157604413,0.25591140195388684,0.9041074231840888,-1.6488392718134843,0.34094974,0.26783925,,19.527008,19.823936,19.073677,0.7502594,1.1907567,31.763046,23.02827,0.0
5.584013324397684,-72.31204903588568,0.21219308456313452,5.361320569905943,-2.7304311725329526,0.07679161,0.067755274,,17.150242,17.490892,16.681425,0.8094673,1.1781632,204.16919,276.24658,0.20856225
5.089225926971268,-72.34368853931618,0.22577813528608645,5.052317910171863,-2.59082054030746,0.082904905,0.06221917,,17.155405,17.483128,16.67549,0.80763817,1.1911697,135.42426,203.70901,0.0
5.362109093301656,-72.3204603379754,0.2135691065283702,5.670235461554913,-2.6190552762262653,0.10579999,0.086157314,,17.733122,18.04423,17.27451,0.7697201,1.1867148,89.82341,106.66742,0.090878874
5.441214140996644,-72.31539924157912,0.2373887801974771,5.163115983287017,-2.7508590441480765,0.14126846,0.118237734,,18.199284,18.548306,17.720041,0.82826424,1.1803483,85.31399,115.17089,0.0
5.572438276200547,-72.29107283963171,0.2126264852248583,5.560463758191984,-2.0671467467219795,0.2704341,0.26653227,,19.346006,19.825588,18.81019,1.015398,1.1557753,34.8498,47.590622,0.3146169
5.54147287472706,-72.28329604445021,0.2035774216881284,5.243447393310766,-2.7345333570118067,0.07779858,0.06926172,,17.261568,17.567183,16.798317,0.7688656,1.192228,168.75374,198.99698,0.123585045
5.425618652648665,-72.29842786950421,0.2042651781737639,5.44106768996779,-2.4295699417078254,0.28033605,0.2311541,,19.236649,19.72999,18.684864,1.045126,1.1601204,30.084534,56.86822,0.61409193
5.171418956674157,-72.32331073884177,0.20742904366726128,5.347519673364865,-3.13992464642923,0.08194374,0.072639585,,17.01201,17.383757,16.490168,0.893589,1.1956472,219.9654,169.62817,0.27464867
5.462761951877084,-72.26521362640315,0.21958338344807485,5.638677881461948,-2.7695621063471343,0.07990532,0.07741818,,17.421446,17.742634,16.964403,0.77823067,1.180756,205.64867,246.59514,0.0
5.44555479818535,-72.25114962633211,0.20492638840814836,5.450159052015808,-2.897276213969702,0.104913846,0.10107395,,17.977676,18.310148,17.523102,0.78704643,1.1737219,95.822716,165.13106,0.0
5.385450764218631,-72.2495040164796,0.23535984038221708,5.124583115669454,-2.67167043657681,0.108576275,0.10213899,,18.032343,18.311975,17.563848,0.748127,1.208604,84.61728,115.22237,0.0
5.411162560324392,-72.23883986083285,0.23792629914626898,5.391900623810946,-2.8344672900364074,0.14130382,0.13371694,,18.457108,18.815985,18.015327,0.8006573,1.1533984,71.93874,87.339806,0.0
5.477000737753536,-72.23825743341855,0.2518763231020254,5.139248033204343,-2.0595652254464993,0.041396994,0.03998062,,16.249918,16.69429,15.642054,1.0522366,1.2184515,247.62347,709.9426,0.0
5.505753611106646,-72.22177246663793,0.22677508831554816,5.54933222113982,-2.824010407600781,0.013970094,0.013740837,-8.398482,12.039564,12.724432,11.240656,1.4837761,1.2645096,817.53436,1302.2789,0.066415384
5.100393659346347,-72.27548966616592,0.23064702652140415,5.400765409008052,-2.6739091386107297,0.103798985,0.09628553,,17.979254,18.317146,17.513224,0.80392265,1.1778483,114.96067,138.21764,0.163855
6.458934523375218,-72.13315543422252,0.23591028740234637,4.878113631815365,-2.224414299548278,0.15956762,0.20764753,,18.598942,18.889206,17.873507,1.0156994,1.3761714,37.953712,72.24244,0.22427757
5.616415714078733,-72.27710423070052,0.22278814934574248,7.633290606807587,-2.8591999831608415,1.4814674,0.98144764,,20.65871,21.535097,20.089983,1.4451141,1.0342562,4.8273454,10.931258,1.3540591
5.598265292858212,-72.2706805291654,0.21780693893401595,4.876909778465507,-2.6456407100342423,0.088683575,0.08433823,,17.518898,17.823458,17.049562,0.77389526,1.1963842,152.44742,181.84888,0.0
5.676926161860671,-72.2641241866275,0.22382419261206146,5.425492317185844,-2.5156806493009802,0.024418274,0.022656515,,14.879202,15.358073,14.237275,1.1207981,1.2268703,592.7577,1268.0796,0.0
5.741786005690206,-72.25032883526434,0.20713401247617624,5.416467726030646,-2.205537940915732,0.16155994,0.15434925,,18.596052,18.761541,17.942583,0.8189583,1.3911154,32.68784,40.86147,0.0
5.765577971274614,-72.23763087574207,0.25095677530136884,5.519028561962458,-3.0457755053959423,0.0977424,0.088587,,17.604368,,,,,,,0.0
5.824383501950507,-72.23897712948676,0.21100552119673935,5.614969298037975,-2.881548248346766,0.07488605,0.06916417,,17.107393,17.435175,16.61442,0.820755,1.1990651,140.42778,236.28603,0.21116748
5.852236977829698,-72.21963263442895,0.2058439599610915,5.142433654699431,-2.0125526341475277,0.15355118,0.14677848,,18.360939,18.618643,17.762444,0.85619926,1.3024725,59.691673,66.282295,0.4873418
5.889751363386236,-72.21866547537235,0.2202757594340893,5.7037656792223554,-1.9226809836535235,0.14913347,0.15371743,,18.441927,18.770859,17.908394,0.8624649,1.2237271,62.126,102.8877,0.266877
6.012963910790284,-72.20228464886236,0.2102031279530995,5.523288332810547,-2.755241564560916,0.18945853,0.12806477,,17.579786,17.175484,16.409668,0.76581573,2.2891085,146.83919,204.818,0.8450132
5.964954918743504,-72.19952255365637,0.24092585188350815,4.361762422301829,-1.8815854138260684,0.16426028,0.16536601,,18.654299,19.050371,18.121271,0.92910004,1.1912851,35.909515,44.16324,0.0
5.811866421367489,-72.22116430429118,0.23361697751956245,4.555813814908169,-2.4352303602785756,0.22922853,0.1553809,,18.493422,,,,,,,0.0
5.858807021398201,-72.2066410572909,0.20667302644499702,5.316392672627107,-2.087976609767217,0.011877264,0.012689962,-21.858913,13.113203,13.634238,12.43529,1.1989479,1.2347203,1484.3193,2258.414,0.03137277
5.8729461115907835,-72.20415832176889,0.23633443928812645,4.797671521677478,-1.624742747480061,0.15438071,0.1696698,,18.444162,,,,,,,0.25648794
5.866597653208785,-72.2050085348441,0.23898989652109104,5.57323654706575,-2.3506232758478567,0.08959008,0.09194243,,17.763102,18.098764,17.307558,0.79120636,1.1727272,117.066315,106.397484,0.0
5.900121432793411,-72.18232807565207,0.20462349818558945,5.804496779232185,-2.9841213172063457,0.10940055,0.10417271,,17.881563,18.177471,17.389349,0.7881222,1.2145771,91.41375,73.638794,0.106231876
5.857828304301958,-72.1997381800622,0.22603562903374852,5.862156018905572,-2.56054021840402,0.065115735,0.06632477,,17.148024,17.427055,16.628813,0.79824257,1.2399052,107.582985,116.65546,0.0
5.932750976069769,-72.19455604150008,0.20943183129933632,5.653826928108372,-2.017745998467417,0.085533775,0.090603575,,17.259932,17.480549,16.642239,0.83831024,1.3353791,96.2413,74.706535,0.4776295
6.003555085835159,-72.17950556277901,0.21652976825746745,5.566834841292468,-2.1787351736057654,0.07754557,0.07701664,,17.482285,17.740723,16.949675,0.79104805,1.2590771,29.222795,22.859768,0.12100244
5.964308015111361,-72.16895661686628,0.2575642708530729,5.2519745234512385,-2.6097963287195416,0.39258888,0.41904283,,19.108067,19.733042,18.419512,1.31353,1.2014886,15.454274,11.205962,1.3636206
5.610741878987505,-72.24190399984603,0.20624065717855275,5.755980694362952,-2.761264973268915,0.28123346,0.23564696,,19.077566,19.280489,18.272947,1.0075417,1.4847907,14.98731,35.70837,0.625175
5.794955251325312,-72.19903623121562,0.2608367849945612,4.98448910693387,-3.019986487197279,0.06856541,0.07023443,,17.272444,17.517818,16.731016,0.7868023,1.2716012,100.954414,143.80934,0.0
5.6644176809958395,-72.20586898599178,0.2553477532849193,4.534246173905508,-2.7507679332771566,0.0825657,0.07649591,,17.32478,17.320461,16.536297,0.7841644,1.5982815,91.52726,128.36032,0.26261434
5.609676460991375,-72.19360827115273,0.20550112067320508,5.3727984255847945,-2.640934490658203,0.018276758,0.01771983,-14.010119,14.411109,14.903119,13.751495,1.1516237,1.2337449,833.57355,1313.0695,0.0
5.74471202773321,-72.18687540062164,0.2326552212474411,2.8302187676102886,-1.894894464421612,0.818001,0.8362003,,20.559067,19.368994,18.737228,0.63176537,4.424164,3.920274,39.28461,2.3136775
5.703384684373267,-72.18542637998223,0.20436751005385173,5.509304299662461,-3.0413697409125575,0.014551896,0.014394943,-14.407545,13.884499,14.319616,13.283288,1.0363283,1.2180732,1237.7914,2026.975,0.0
5.678646781694369,-72.18606125175764,0.23524174999480704,5.333329078882171,-2.938309811702123,0.04898642,0.051813673,,16.596994,16.969093,15.941921,1.0271721,1.284348,127.29564,162.32516,0.104016125
5.874020248394316,-72.17608493506378,0.2489886545495676,5.409365543535821,-2.57109699477706,0.21257433,0.20929901,,18.712652,,,,,,,0.0
5.880317808639523,-72.1840339777078,0.21151443723709093,4.675129163395614,-2.078637285245264,0.13480231,0.13736676,,18.365381,18.676344,17.735043,0.94130135,1.2968338,17.14076,21.069223,0.0
5.899963216458316,-72.16271688211107,0.22123659690674033,4.628392917406971,-3.043292884393126,0.17361064,0.18380776,,18.729069,18.953993,18.124386,0.829607,1.32418,11.495333,11.145917,0.0
5.897015634208106,-72.16116445144567,0.24354961956955345,5.322879127674438,-4.5597723245835295,0.67591023,1.1959822,,19.721117,,,,,,,1.6222627
5.963625745984433,-72.15999265510816,0.23738358686070976,5.453736566061697,-4.178314470377989,0.26294792,0.24540295,,17.87716,17.856157,17.009768,0.8463898,1.6751521,34.999355,43.16373,1.9063989
5.824283028989587,-72.16772698303453,0.20275794363999478,5.313994397335566,-3.0598873786785927,0.19525173,0.19432785,,18.646528,18.886662,18.073277,0.813385,1.2950155,14.975698,7.8526316,0.0
5.890709759608128,-72.14930353032062,0.2253742434270604,4.831418928555818,-3.010716287897171,0.0544414,0.051879816,,16.61901,16.882578,15.876876,1.005702,1.4027174,66.910934,102.82808,0.10151115
5.919566028817809,-72.14303866029357,0.23816748839363852,6.384453110197927,-3.5554527957932374,0.17976618,0.15029258,,17.152214,16.869875,16.045267,0.82460785,2.1073818,38.486687,66.308495,0.89895463
5.976817409837308,-72.13626666702599,0.2495379520412377,6.171826466543207,-2.54205451236261,0.055409912,0.052195277,,15.876847,16.146969,15.15409,0.9928789,1.3845422,70.92477,179.20726,0.19892177
5.94129095486349,-72.13321963673411,0.23176242415381043,6.38110554151524,-2.7520818727059027,0.1654397,0.1343984,,17.510845,16.922821,16.01573,0.90709114,2.914702,13.735018,26.752172,0.7168863
5.968521706413391,-72.12761397145078,0.21933528896830934,5.068310912760021,-3.3261594861905195,0.14465679,0.14581953,,16.827463,16.641209,15.72289,0.91831875,2.0251741,8.918634,9.802812,0.7789177
5.977038682228762,-72.12226870595036,0.22936872890495513,6.012415030168036,-1.6685924568567168,0.18640311,0.105008304,,17.018808,,,,,,,0.48967606
6.0525797102519086,-72.19368453705299,0.21609053143738494,5.138171786018126,-1.6128449898911505,0.08583025,0.07862326,,17.536488,17.79288,16.997377,0.7955017,1.2642812,76.97058,58.546684,0.0
6.0571676183430965,-72.18107364830048,0.23416969034779014,5.339835857902659,-3.1715714025564665,0.087947085,0.08462534,,17.641891,17.956676,17.195366,0.7613106,1.1777651,79.043816,63.764477,0.044121623
6.117165291520357,-72.16982811150324,0.21873664276112026,4.79275903483073,-2.2930768371977344,0.46476316,0.34059006,,18.890656,,,,,,,0.0
6.105485263801693,-72.1671282168836,0.23802688051421775,5.892729662300128,-1.7447022306051467,0.09887871,0.1149708,,17.727951,17.981022,17.281013,0.7000084,1.209748,8.201457,10.101323,0.18239874
6.1899247422524795,-72.16143210356833,0.24065777626087836,4.969979550373178,-2.5185882410487417,0.20263013,0.22835274,,18.772236,19.179243,18.321655,0.8575878,1.1359489,11.514818,16.129313,0.0
6.050719568232673,-72.16719908967968,0.21959576142920337,5.308613389197288,-3.043561555883386,0.12113949,0.09093841,,17.65868,17.833313,17.069365,0.76394844,1.3418024,40.45412,31.22498,0.0
6.035542782540777,-72.1653632225386,0.2522341157120298,6.388235510966507,-3.699952804654669,0.43302447,0.26241583,,18.59149,18.266413,17.206915,1.0594978,2.4851158,3.3731074,4.331014,1.3766403
6.062058041227615,-72.15848149128519,0.22250776978655326,5.873710321873339,-2.4543759959279154,0.1045172,0.10718517,,17.823824,18.056776,17.299032,0.75774384,1.2677187,43.323692,35.373425,0.173108
6.028723115230166,-72.15856614968224,0.25840920659572375,5.816812094701087,-3.473974045123063,0.05702563,0.060958356,,16.874958,17.05353,16.11785,0.9356804,1.4606227,52.105007,74.55891,0.0
6.096029849672507,-72.14828332564018,0.2064349934820749,1.2438647295897178,-3.216497190998568,0.30871326,0.24209791,-5.7033224,13.839555,14.05292,13.042856,1.0100641,1.4726133,611.372,1046.7151,2.4990597
6.161489094299218,-72.14616321458682,0.231634019118464,5.26374587960896,-2.6857392852937285,0.04243823,0.044399746,,15.4746275,15.868851,14.822754,1.0460968,1.2716988,330.75638,307.5639,0.28409263
6.133621359867974,-72.14355241762007,0.25448562725040613,5.407050243728937,-3.3408499453801643,0.42521268,0.27395573,,18.70653,18.704268,17.898544,0.8057232,1.6126766,9.740252,16.764917,0.52697664
6.154039014774214,-72.14054306349249,0.25457205687846357,5.53404019554196,-1.9159536698681814,0.08734008,0.087077305,,17.059177,17.305658,16.440062,0.8655968,1.3224212,72.06674,100.61868,0.4583279
6.133725946709365,-72.14631660705642,0.22537956015203642,5.467055653426058,-1.500568523099929,0.17729571,0.1375211,,17.962322,17.87113,17.176117,0.69501305,1.6571095,10.949036,25.604723,0.0
6.152071019258296,-72.14972564716082,0.24243529947348236,5.195566647390576,-2.058145091941118,0.022586897,0.027457003,-13.020889,14.710583,15.152445,14.046271,1.1061735,1.2588869,312.82135,498.0876,0.042443488
6.2350594726346324,-72.12782206442478,0.204145926701911,6.00741697664969,-2.769491434052833,0.11972594,0.14895533,,17.646893,17.454264,16.662838,0.7914257,1.9079245,23.475977,26.893671,0.41273394
6.215686742782987,-72.11727062442513,0.25712103962532934,5.842192040859739,-3.0526554244125395,0.17861602,0.17371008,,18.18971,,,,,,,0.31030923
6.270283330766963,-72.13218298005138,0.20384767005998533,6.192916335408986,-2.360961831686083,0.64029056,0.99346656,,20.05579,,,,,,,0.0
6.30073491800593,-72.1199402885738,0.22904795291545,6.659788519113077,-2.193129540782086,0.55536366,1.0281216,,19.404215,19.594082,18.199106,1.3949757,1.8860569,11.566282,3.4477909,1.0037518
6.374888558433641,-72.1180558623632,0.2223580998812376,5.16728344182089,-2.26464348285269,0.078743674,0.086746514,,17.248716,17.566057,16.791534,0.7745228,1.182754,134.2197,98.73231,0.15749554
6.254294979545931,-72.12546862041249,0.24754051813044617,5.37495875284024,-2.4750754403910253,0.49931157,0.68294346,,19.451258,19.147394,18.879154,0.26823997,1.6723747,0.65929246,3.4294071,1.1561292
6.263048137086065,-72.12536985273678,0.2346367888619759,5.854765222999285,-2.022109928379919,0.064106,0.07320265,,16.958033,17.233488,16.32168,0.911808,1.319116,51.907516,88.31128,0.0
6.261124572521672,-72.10810509917181,0.21511699158895753,5.562953050928063,-2.535335198628498,0.19201352,0.2746208,,18.258234,18.268906,17.359957,0.9089489,1.6808966,13.454095,10.984209,0.0
6.274436126924785,-72.11292330824864,0.21724975474178884,5.128597138416912,-2.9212467341445576,0.109263435,0.109874174,,17.405281,,,,,,,0.2706507
6.29910442414955,-72.0965610604643,0.25179408593335284,4.739080185080702,-3.156280184327744,0.40598986,0.5698706,,19.28612,,,,,,,1.2912397
6.356570343576577,-72.08980995536024,0.2124081663730103,4.9853153846279055,-1.6788908572971755,0.4163381,0.48211092,,18.867655,,,,,,,1.5537572
6.421676376288372,-72.07440743209736,0.22028272746201988,6.035294553600572,-2.5648814881629742,0.109822355,0.12995327,,18.109505,18.318836,17.446875,0.8719616,1.3729818,37.20367,70.16885,0.1376124
